,Family,CCAvg,Education,Income,CD Account,Mortgage,Personal Loan
4030,1,0.8,2,44,0,0,0
4032,2,1.6,1,93,0,0,0
4033,3,1.4,3,69,0,132,0
4035,2,6.5,3,180,1,0,1
4037,1,0.0,1,72,0,178,0
4038,3,1.7,1,54,0,0,0
4039,1,4.6,1,104,0,0,0
4040,2,1.9,2,44,0,157,0
4041,1,0.2,1,40,1,0,0
4042,2,4.5,1,190,0,246,0
4044,2,0.3,2,9,0,99,0
4045,4,0.7,2,38,0,0,0
4046,3,2.6,3,72,0,0,0
4047,1,5.2,1,82,0,79,0
4048,2,1.6,3,48,0,119,0
4049,4,2.6,3,82,0,294,0
4050,2,1.0,2,14,0,83,0
4051,1,2.9,1,162,0,0,0
4052,2,1.7,1,54,0,0,0
4053,2,0.0,1,90,0,0,0
4054,4,1.7,1,64,0,0,0
4055,3,2.1,3,65,0,0,0
4056,2,6.3,1,113,0,0,0
4059,4,1.5,3,39,0,0,0
4060,2,6.7,1,174,0,0,0
4061,2,1.75,3,59,0,0,0
4062,2,1.7,1,43,0,0,0
4063,2,0.1,3,24,0,0,0
4064,1,0.0,2,50,0,166,0
4065,1,3.7,3,68,0,0,0
4067,4,0.5,2,21,0,0,0
4068,2,0.5,2,21,0,0,0
4069,4,1.3,1,31,0,0,0
4070,4,0.7,1,70,0,0,0
4071,3,1.0,2,25,0,135,0
4072,1,1.0,3,78,0,0,0
4073,1,0.2,1,19,0,0,0
4075,4,0.8,1,40,0,0,0
4077,4,1.8,2,71,0,0,0
4078,1,3.6,2,58,0,0,0
4079,3,2.2,1,75,0,0,0
4080,1,2.0,2,40,0,110,0
4081,1,1.5,3,155,0,0,1
4082,4,2.2,2,83,0,0,0
4083,3,1.1,1,99,0,0,0
4084,1,0.0,2,59,0,0,0
4086,4,0.2,1,11,0,0,0
4087,4,4.2,3,179,0,0,1
4088,2,1.75,3,71,0,0,0
4089,4,2.1,3,85,0,0,0
4090,3,2.1,3,49,0,0,0
4091,2,1.3,1,122,0,0,0
4092,2,3.3,1,171,0,0,0
4093,2,2.2,2,138,0,0,1
4094,4,0.4,3,8,0,0,0
4095,4,0.4,1,59,0,0,0
4096,3,2.8,1,49,0,0,0
4097,2,2.0,1,92,0,0,0
4098,4,0.0,1,75,0,0,0
4100,2,1.7,2,41,0,0,0
4102,2,0.4,1,81,0,146,0
4103,1,0.8,3,52,0,196,0
4105,1,3.4,1,139,0,353,0
4106,1,1.2,2,54,0,0,0
4107,1,2.9,1,81,0,0,0
4108,3,2.2,1,73,0,0,0
4110,3,2.4,1,59,0,0,0
4111,3,1.5,1,21,0,0,0
4112,3,0.7,2,65,0,104,0
4113,3,1.1,2,41,0,161,0
4114,4,0.1,3,52,0,121,0
4115,4,1.1,2,84,0,180,0
4116,2,7.2,1,135,0,0,0
4117,4,0.2,3,18,0,0,0
4118,1,0.7,1,34,0,0,0
4119,4,1.8,3,85,0,0,0
4120,1,1.4,3,23,0,0,0
4122,1,2.9,1,195,0,0,0
4123,4,2.6,1,40,0,89,0
4124,2,0.2,3,141,0,0,1
4125,2,0.7,2,95,0,322,0
4126,3,1.3,2,23,0,131,0
4128,4,1.9,3,53,0,0,0
4129,4,0.4,1,10,0,87,0
4130,1,1.9,2,75,0,125,0
4131,4,0.4,2,23,0,122,0
4132,1,2.6,1,133,0,0,0
4133,1,3.4,1,129,0,0,0
4134,4,0.1,2,85,0,131,0
4135,2,2.8,1,168,0,308,0
4137,2,1.1,2,52,0,0,0
4138,1,0.6,1,114,1,0,0
4139,1,2.9,3,81,0,0,0
4140,1,1.5,2,32,0,0,0
4141,3,2.1,3,63,0,0,0
4142,3,1.6,3,70,0,0,0
4145,4,1.6,2,63,0,0,0
4146,1,1.3,3,85,0,118,0
4147,2,6.5,2,180,1,0,1
4148,4,2.0,3,80,0,0,0
4149,1,0.7,3,53,0,0,0
4150,2,1.7,2,72,0,75,0
4151,3,5.9,1,123,1,0,1
4152,2,0.8,3,91,0,0,0
4153,2,6.8,1,148,0,0,0
4154,2,1.3,3,163,0,0,1
4155,4,0.1,3,28,0,149,0
4156,1,8.6,1,193,0,0,0
4157,3,0.9,3,22,0,0,0
4159,4,1.9,3,70,0,0,0
4162,1,0.8,1,41,0,0,0
4163,4,1.9,2,108,0,0,1
4164,4,1.1,3,23,0,0,0
4165,2,3.8,3,135,0,183,1
4166,2,0.7,3,30,0,86,0
4167,4,3.5,2,144,0,0,1
4168,4,0.4,1,139,0,0,1
4169,2,2.7,3,143,0,209,1
4172,4,0.1,2,75,0,182,0
4175,3,4.9,1,154,1,0,1
4176,1,0.7,3,75,0,0,0
4177,1,2.6,2,75,0,0,0
4178,2,1.6,1,88,0,278,0
4179,1,3.4,3,91,0,0,1
4180,1,0.67,3,11,1,0,0
4181,1,0.4,3,22,0,0,0
4182,2,0.8,3,49,0,220,0
4183,1,3.5,1,140,0,342,0
4184,2,2.4,2,99,0,0,0
4185,2,2.5,1,82,0,199,0
4186,4,1.0,1,10,0,81,0
4187,4,2.2,2,109,0,103,0
4188,4,1.3,3,45,0,0,0
4189,2,1.7,2,93,0,0,0
4190,3,3.9,2,89,1,216,1
4191,3,1.0,2,39,0,132,0
4192,1,0.2,1,21,0,89,0
4193,3,0.2,1,31,0,0,0
4194,1,0.5,3,31,0,0,0
4196,1,0.9,3,13,0,0,0
4197,2,0.4,3,21,0,76,0
4198,4,1.7,1,50,0,189,0
4199,4,0.2,3,81,0,0,0
4200,4,1.9,1,74,0,0,0
4201,3,0.5,1,89,0,0,0
4202,3,0.9,2,82,0,0,0
4203,4,1.9,2,88,0,0,0
4204,3,2.1,3,61,0,0,0
4205,2,3.9,1,139,0,0,0
4206,1,1.3,2,29,0,0,0
4207,3,2.1,1,51,0,0,0
4208,1,1.8,3,58,0,241,0
4209,2,1.4,3,21,0,125,0
4210,2,1.67,2,43,0,0,0
4211,2,1.8,2,104,0,0,0
4212,1,0.5,2,9,0,98,0
4214,1,2.7,1,89,1,0,0
4215,2,0.3,3,21,0,0,0
4216,3,3.1,3,173,0,0,1
4217,1,0.3,3,29,0,105,0
4219,3,0.4,2,30,0,0,0
4220,4,0.1,3,39,0,0,0
4221,2,0.4,3,83,0,248,0
4222,3,0.7,2,58,0,223,0
4223,1,0.5,2,8,0,0,0
4224,3,1.0,3,39,0,0,0
4225,2,8.8,1,204,0,0,0
4226,1,1.8,1,45,0,0,0
4227,1,3.8,1,111,0,0,0
4228,2,2.0,2,83,0,148,0
4229,1,3.0,3,83,0,0,0
4230,2,2.8,1,115,0,202,0
4231,1,1.8,3,60,0,227,0
4232,1,1.8,1,53,0,0,0
4233,2,3.3,1,134,0,0,0
4235,2,0.2,1,91,0,0,0
4236,2,3.9,1,128,0,0,0
4237,3,4.4,1,78,0,0,0
4238,2,7.6,1,161,0,464,0
4239,3,2.2,3,60,0,0,0
4240,1,4.1,1,161,0,509,0
4242,1,0.2,2,68,0,0,0
4243,3,0.7,1,74,0,0,0
4244,3,2.0,2,55,0,93,0
4245,1,3.5,1,145,0,0,0
4246,1,1.5,2,24,0,0,0
4247,1,0.8,2,10,0,0,0
4249,4,2.1,3,63,0,0,0
4250,4,0.1,3,54,0,0,0
4252,1,0.1,3,81,0,0,0
4253,3,3.0,2,61,0,0,0
4254,1,1.6,3,68,0,0,0
4255,2,2.8,1,78,0,0,0
4256,2,7.6,1,165,0,157,0
4257,3,2.2,2,48,0,0,0
4258,3,7.2,2,155,0,0,1
4259,2,3.7,3,158,0,251,1
4260,1,1.4,1,52,0,0,0
4261,4,0.8,1,18,0,0,0
4262,4,1.7,1,42,0,0,0
4263,2,0.2,3,18,0,0,0
4264,2,0.3,1,40,1,0,0
4265,4,0.6,2,44,1,0,0
4266,1,0.2,1,11,0,87,0
4267,2,5.7,2,194,0,0,1
4268,2,2.4,2,108,0,0,0
4269,4,0.5,2,12,0,0,0
4270,3,1.5,1,19,0,94,0
4271,1,6.33,1,150,0,0,0
4273,2,3.8,3,83,0,0,0
4274,4,2.0,2,79,0,0,0
4275,4,3.4,2,102,0,0,0
4276,1,7.3,1,155,0,0,0
4277,1,3.5,1,138,0,0,0
4278,3,1.7,1,51,0,0,0
4279,2,1.8,2,80,0,86,0
4280,2,3.3,1,135,1,0,0
4281,4,1.5,2,34,0,162,0
4282,3,6.33,3,195,1,0,1
4283,3,2.2,3,62,1,217,0
4284,2,3.3,1,173,0,243,0
4286,1,0.2,1,20,0,131,0
4289,1,1.9,2,95,0,0,0
4291,1,0.1,1,34,0,124,0
4292,2,4.3,3,191,0,205,1
4293,2,1.5,1,41,0,173,0
4294,1,7.4,1,150,0,481,0
4295,2,0.0,3,91,0,146,0
4297,4,3.4,1,73,0,140,0
4299,1,2.6,2,73,0,133,0
4300,2,0.3,3,20,0,0,0
4301,4,1.1,1,130,1,281,1
4302,3,3.4,3,85,0,0,1
4304,3,1.8,2,98,0,80,0
4305,2,1.6,3,54,0,0,0
4306,3,2.0,1,41,0,0,0
4307,4,6.0,3,128,0,0,1
4308,3,2.6,1,132,0,308,1
4309,1,2.9,3,188,0,0,1
4310,4,6.1,2,170,1,0,1
4311,3,0.9,3,14,0,111,0
4313,1,2.7,2,79,0,0,0
4315,4,1.8,3,62,0,119,0
4316,2,0.2,1,95,0,0,0
4317,4,1.3,3,60,0,0,0
4318,1,1.5,2,75,0,0,0
4319,4,0.1,2,85,0,0,0
4321,1,2.0,2,34,0,112,0
4322,2,1.7,1,44,0,0,0
4323,4,0.9,2,31,0,151,0
4324,4,0.8,1,13,0,111,0
4325,4,1.5,1,52,0,0,0
4326,1,0.2,3,42,0,102,0
4327,4,2.1,3,102,0,139,0
4328,2,6.4,3,143,1,0,1
4329,4,0.7,3,10,0,0,0
4330,1,1.1,3,44,0,0,0
4331,2,6.0,1,158,1,306,0
4332,2,1.0,2,12,0,0,0
4333,1,1.2,1,59,0,139,0
4334,1,1.9,2,92,0,0,0
4335,2,2.8,1,82,0,0,0
4336,4,0.0,2,44,0,0,0
4337,2,3.2,2,182,0,0,1
4338,2,0.4,1,121,0,0,0
4339,1,1.7,1,38,0,0,0
4340,2,2.7,1,92,1,0,0
4342,3,2.3,1,45,0,83,0
4343,1,3.6,2,63,0,0,0
4344,1,8.1,1,181,0,0,0
4345,2,4.2,3,184,1,577,1
4346,3,0.5,1,33,1,136,0
4347,3,0.2,1,22,0,0,0
4348,2,2.7,1,99,0,0,0
4349,3,1.0,2,44,0,193,0
4350,4,3.4,2,101,0,0,0
4351,1,2.0,2,32,0,0,0
4352,4,2.67,1,59,0,0,0
4353,2,0.5,2,25,0,0,0
4354,3,5.6,1,140,0,0,1
4355,1,0.75,3,29,0,0,0
4356,1,0.7,1,35,0,0,0
4357,4,6.3,1,141,1,0,1
4358,4,2.0,3,75,0,79,0
4361,2,2.0,2,42,0,196,0
4363,4,0.3,2,18,0,84,0
4364,4,2.3,3,75,0,0,0
4365,2,2.5,1,85,0,0,0
4366,4,1.1,2,43,0,0,0
4367,2,3.9,1,149,0,319,0
4369,4,0.4,2,19,0,103,0
4371,4,0.6,2,13,0,0,0
4374,3,2.33,1,62,1,131,0
4375,3,2.0,1,51,0,130,0
4376,3,3.0,1,71,0,272,0
4377,1,2.7,3,145,0,0,1
4378,4,1.2,2,45,0,138,0
4381,4,0.8,1,39,0,0,0
4385,1,1.2,3,23,0,127,0
4386,1,2.4,1,122,0,330,0
4387,4,0.7,3,72,0,0,0
4388,1,7.3,1,123,0,0,0
4389,1,1.6,1,40,1,0,0
4390,4,2.8,2,62,0,0,0
4394,2,0.7,2,25,0,103,0
4395,4,0.6,2,25,0,0,0
4397,1,0.1,1,19,0,0,0
4398,1,2.5,3,61,0,0,0
4399,1,0.1,1,21,0,0,0
4400,1,1.33,1,44,0,0,0
4402,1,1.4,3,52,0,207,0
4403,1,0.0,1,112,0,0,0
4404,1,0.4,3,34,0,0,0
4405,2,1.7,3,83,0,245,0
4406,4,0.4,2,24,0,137,0
4407,2,1.7,2,71,0,0,0
4408,2,2.3,2,181,1,0,1
4409,4,0.2,3,75,0,102,0
4410,2,3.0,1,153,0,0,0
4411,2,1.8,2,75,0,0,0
4414,3,8.5,1,178,1,0,1
4415,2,1.5,1,65,0,220,0
4416,1,0.3,1,8,0,97,0
4418,4,1.8,1,145,0,198,1
4419,1,3.7,3,85,0,272,0
4421,4,0.6,2,9,0,100,0
4422,2,3.8,3,164,1,422,1
4423,3,0.5,2,40,0,100,0
4424,1,2.5,3,54,0,0,0
4425,2,4.0,3,164,0,301,1
4426,1,4.6,1,140,0,0,0
4429,2,2.7,1,140,0,0,0
4431,2,1.8,1,60,0,0,0
4432,2,0.8,3,50,0,0,0
4433,1,1.9,2,44,0,0,0
4434,4,2.2,2,51,0,110,0
4435,2,1.3,1,34,0,116,0
4436,2,0.5,2,33,0,0,0
4437,2,1.5,1,63,0,0,0
4438,2,0.0,3,22,0,0,0
4439,2,3.6,3,104,0,0,1
4440,3,0.3,3,75,0,0,0
4441,2,1.7,3,75,0,0,0
4442,4,3.6,3,62,0,83,0
4443,1,1.8,1,48,0,169,0
4444,2,2.8,1,73,0,0,0
4445,2,1.4,1,135,0,82,0
4446,3,2.2,3,61,0,117,0
4448,3,0.9,3,40,0,0,0
4450,2,2.5,1,45,0,0,0
4451,2,0.4,1,18,0,0,0
4452,4,2.3,3,53,0,174,0
4453,3,0.1,2,11,0,0,0
4454,3,0.6,2,38,0,0,0
4455,1,1.5,2,28,1,0,0
4456,2,0.3,1,35,1,88,0
4457,3,1.7,2,81,0,171,0
4458,2,0.8,3,90,0,205,0
4459,1,4.0,1,115,0,0,0
4460,1,0.2,2,78,0,0,0
4461,4,1.9,3,30,0,0,0
4463,3,0.1,1,69,0,0,0
4464,3,0.2,1,29,0,79,0
4466,3,2.8,1,60,1,0,0
4467,1,0.1,3,99,0,0,0
4468,3,2.2,1,51,0,0,0
4469,3,0.5,3,53,1,0,0
4470,2,5.3,2,111,0,0,1
4471,3,0.8,1,79,0,302,0
4473,2,0.3,1,18,0,124,0
4475,3,0.8,3,59,0,91,0
4476,2,0.3,1,40,0,0,0
4477,1,1.5,2,41,1,0,0
4478,1,2.1,3,53,0,0,0
4479,2,4.33,1,128,0,0,0
4480,2,6.0,3,145,0,0,1
4481,4,1.0,3,35,0,0,0
4483,1,1.0,1,155,0,256,0
4484,2,3.0,1,195,0,0,0
4486,3,0.8,3,48,0,0,0
4487,1,3.6,2,81,0,0,0
4488,1,1.5,1,50,0,0,0
4490,2,0.0,1,142,0,0,0
4491,4,0.4,1,64,0,0,0
4492,1,3.0,3,91,0,0,0
4493,1,2.6,2,74,0,0,0
4494,1,3.7,3,182,0,0,1
4495,4,2.67,1,82,0,0,0
4496,4,2.6,1,45,0,0,0
4498,1,0.6,1,133,0,328,0
4499,1,0.5,2,22,0,0,0
4500,4,0.5,2,24,0,0,0
4501,3,2.2,3,38,1,178,0
4502,2,0.0,3,80,0,0,0
4503,3,0.5,1,33,0,108,0
4504,4,1.8,3,41,0,147,0
4505,4,1.1,2,90,0,0,0
4506,1,2.8,3,89,0,153,0
4507,2,0.9,3,8,0,0,0
4509,3,1.7,1,53,0,0,0
4511,1,1.0,1,9,0,0,0
4512,4,0.6,1,25,0,0,0
4513,1,1.7,1,114,0,0,0
4514,4,1.0,3,41,0,0,0
4515,4,2.1,3,49,0,0,0
4516,4,0.7,3,12,0,0,0
4517,3,2.5,2,50,0,0,0
4518,4,0.2,2,30,0,0,0
4519,4,0.6,1,32,0,77,0
4520,4,2.0,2,41,0,0,0
4521,3,0.1,2,25,0,0,0
4522,1,0.3,1,29,0,0,0
4523,4,1.7,2,50,0,0,0
4524,3,0.7,1,79,0,0,0
4525,1,3.8,1,110,0,0,0
4526,2,1.67,2,40,0,129,0
4528,1,0.3,1,48,0,0,0
4530,2,1.0,2,19,0,92,0
4531,1,1.33,1,35,0,131,0
4532,2,3.1,2,133,0,0,1
4533,2,0.5,2,19,0,0,0
4535,3,2.1,3,39,0,0,0
4538,3,2.0,2,85,0,0,0
4539,4,1.0,1,14,0,0,0
4540,4,1.5,1,64,0,0,0
4541,1,3.8,1,124,0,405,0
4542,1,0.2,1,20,1,0,0
4544,3,2.5,1,80,0,0,0
4545,2,0.2,3,35,0,0,0
4547,2,0.7,2,32,0,0,0
4548,4,0.7,1,73,0,241,0
4549,2,0.8,1,41,0,0,0
4551,4,1.5,2,28,0,0,0
4552,1,2.67,2,64,0,0,0
4553,2,0.7,2,44,0,192,0
4554,3,1.0,1,109,0,0,0
4555,3,0.3,3,71,0,179,0
4556,2,1.1,1,79,0,0,0
4557,2,1.0,2,30,0,0,0
4559,3,2.0,2,101,0,270,0
4560,2,0.1,2,13,1,0,0
4561,3,1.4,3,59,0,0,0
4562,2,1.5,1,64,0,0,0
4563,2,4.5,1,188,0,0,0
4564,2,0.3,1,28,0,148,0
4565,2,4.2,3,120,0,76,1
4566,1,5.4,1,131,0,0,0
4567,3,0.5,2,19,0,97,0
4568,4,1.3,3,44,0,0,0
4570,2,4.5,3,99,0,249,0
4571,1,3.0,3,95,0,0,0
4572,4,1.8,3,81,0,0,0
4573,2,0.8,3,73,1,264,0
4574,2,6.5,1,193,0,0,0
4575,2,0.5,3,115,0,0,1
4577,2,1.7,3,80,0,0,0
4579,1,0.2,1,41,0,81,0
4580,2,6.3,1,102,0,0,0
4581,1,1.5,3,59,0,0,0
4583,1,3.1,1,83,0,0,1
4584,3,2.4,2,49,0,0,0
4585,1,3.6,3,180,1,571,1
4586,3,2.2,3,61,0,0,0
4589,1,0.5,3,13,0,0,0
4590,3,0.6,2,151,0,0,1
4591,3,1.0,2,44,0,0,0
4592,3,0.8,3,53,0,154,0
4593,1,5.0,2,133,0,0,1
4594,3,0.9,3,31,0,78,0
4595,4,2.2,2,101,0,0,0
4596,3,2.8,1,61,0,0,0
4597,3,2.6,2,68,0,0,0
4598,4,0.8,1,21,0,0,0
4599,2,0.4,1,149,0,0,0
4601,1,2.5,3,55,0,0,0
4602,2,3.7,1,81,0,226,0
4603,1,8.6,1,179,0,0,0
4604,2,3.4,2,81,0,0,1
4605,1,1.2,2,42,0,0,0
4607,1,0.5,2,18,0,0,0
4609,4,2.6,3,80,0,143,0
4610,1,3.6,2,79,0,104,0
4613,4,1.7,1,52,0,218,0
4614,4,0.7,3,15,0,102,0
4618,3,0.9,1,29,0,126,0
4619,1,0.1,1,23,0,96,0
4620,1,2.4,1,84,0,0,0
4621,3,1.7,1,60,1,0,0
4622,3,0.67,2,13,0,0,0
4623,2,0.6,3,45,0,0,0
4624,1,2.8,1,83,0,0,0
4625,4,4.7,2,102,0,81,1
4626,4,2.3,3,58,0,169,0
4627,1,1.7,2,134,0,307,1
4628,3,2.9,2,130,0,0,1
4629,2,3.3,1,148,1,0,0
4630,1,0.2,2,92,0,0,0
4631,4,6.2,2,142,1,120,1
4632,4,0.7,1,62,0,0,0
4635,2,2.5,1,85,1,293,0
4636,4,0.4,1,78,0,0,0
4637,4,1.9,3,85,0,0,0
4638,2,1.7,2,89,0,0,0
4639,3,0.9,3,33,0,0,0
4641,4,1.7,1,31,0,124,0
4642,4,6.6,2,143,0,0,1
4645,1,1.7,1,45,0,84,0
4646,2,3.3,1,119,0,0,0
4647,4,1.3,1,43,0,0,0
4648,3,0.9,2,75,0,0,0
4650,1,0.8,3,63,0,0,0
4651,2,1.7,1,58,0,0,0
4652,3,8.0,1,184,0,0,1
4653,2,6.5,1,155,0,0,0
4654,3,2.67,2,69,0,0,0
4655,2,7.0,2,188,0,581,1
4658,4,2.1,3,69,0,0,0
4659,1,6.33,1,199,0,0,0
4660,1,0.8,1,38,0,0,0
4661,1,5.0,1,129,0,0,0
4663,1,1.9,1,115,0,200,0
4664,4,0.1,2,83,0,0,0
4665,2,3.2,1,65,0,0,0
4666,3,2.3,1,72,0,124,0
4667,1,1.6,3,72,0,0,0
4668,3,0.5,3,63,0,221,0
4669,4,1.8,2,64,0,0,0
4670,1,1.7,1,194,0,0,0
4672,1,1.7,1,180,0,550,0
4673,2,1.0,2,18,0,88,0
4674,1,2.8,3,93,1,328,0
4675,1,1.33,1,32,0,137,0
4676,3,2.1,1,68,0,0,0
4677,2,1.6,3,38,0,0,0
4678,1,2.7,2,115,0,283,0
4679,2,7.2,1,161,0,0,0
4680,2,2.8,1,154,0,94,0
4681,4,0.0,1,68,0,0,0
4682,3,1.0,3,44,0,0,0
4684,1,2.6,1,103,0,0,0
4685,4,1.3,2,41,0,0,0
4686,2,2.8,1,113,0,0,0
4687,4,1.3,2,48,0,0,0
4688,4,1.8,2,69,0,0,0
4689,4,1.1,2,43,0,164,0
4690,1,0.3,3,19,0,0,0
4692,3,0.4,2,32,0,0,0
4693,1,0.3,1,20,0,0,0
4695,1,2.8,1,70,0,0,0
4696,4,2.3,3,70,0,0,0
4697,3,2.0,2,103,0,167,0
4698,3,1.4,1,162,0,400,1
4699,2,2.8,1,61,0,153,0
4700,1,6.0,1,170,0,0,0
4702,2,2.75,3,108,0,0,1
4703,3,2.0,3,62,0,0,0
4704,3,1.7,2,102,0,0,0
4705,3,0.7,1,141,1,0,1
4706,2,1.0,1,8,0,0,0
4707,2,1.6,1,91,0,0,0
4708,3,0.5,1,10,0,0,0
4709,2,1.7,2,35,0,119,0
4712,2,0.9,3,14,0,0,0
4713,2,0.2,1,122,0,0,0
4714,3,1.5,1,81,1,307,0
4715,1,0.5,3,35,0,150,0
4716,2,1.4,1,83,0,75,0
4717,1,1.5,1,121,0,0,0
4718,3,1.0,1,35,0,0,0
4719,4,6.6,3,140,1,0,1
4720,1,2.8,3,88,0,0,0
4721,2,1.1,1,70,0,0,0
4722,1,1.5,3,63,0,0,0
4723,1,3.5,1,125,0,0,0
4725,2,1.8,1,75,0,0,0
4726,1,1.33,1,38,0,0,0
4727,4,2.67,1,58,0,0,0
4729,4,1.5,3,18,0,0,0
4730,1,1.5,2,29,0,159,0
4732,3,0.1,1,69,0,247,0
4733,1,4.9,1,121,0,0,0
4734,1,1.8,3,64,0,147,0
4735,4,2.2,2,84,0,323,0
4738,3,1.5,1,44,0,153,0
4740,1,2.9,1,178,0,0,0
4741,4,2.5,1,55,0,0,0
4742,4,0.9,2,25,0,90,0
4745,1,0.3,1,129,0,0,0
4747,4,1.4,2,91,0,0,0
4748,1,0.5,3,38,0,144,0
4749,3,1.0,1,21,0,0,0
4751,1,1.7,1,154,0,0,0
4752,1,4.1,1,178,0,207,0
4753,1,0.2,2,85,1,0,0
4754,2,1.6,1,93,0,161,0
4755,2,6.0,1,151,0,0,0
4756,4,2.2,2,78,0,236,0
4758,1,0.3,1,40,0,116,0
4759,4,0.1,2,80,0,0,0
4760,2,0.0,1,18,0,0,0
4761,2,0.7,2,74,0,0,0
4762,4,1.8,3,94,0,232,0
4763,1,0.5,2,173,0,0,1
4764,4,1.0,2,88,0,0,0
4765,1,4.3,1,82,0,263,0
4766,3,2.1,1,54,0,0,0
4767,3,0.9,1,45,0,101,0
4768,1,2.0,2,39,0,0,0
4769,4,1.0,1,20,0,116,0
4770,4,1.8,3,93,0,0,0
4771,3,1.2,3,85,0,0,0
4772,3,0.8,1,95,0,0,0
4773,2,1.9,2,48,0,0,0
4775,1,0.75,3,33,0,171,0
4776,2,2.1,3,40,0,156,0
4777,4,0.4,2,30,0,78,0
4778,4,0.8,1,22,0,0,0
4779,1,0.6,3,20,0,0,0
4782,2,7.2,1,150,0,0,0
4783,4,0.3,1,32,0,0,0
4784,2,0.2,1,9,0,0,0
4785,2,0.9,3,23,0,0,0
4786,4,1.0,1,18,0,0,0
4787,3,0.6,2,42,0,121,0
4788,1,2.0,1,39,0,153,0
4789,4,1.6,2,84,0,0,0
4790,3,3.8,3,101,0,150,1
4791,4,0.4,1,43,0,0,0
4792,4,1.0,1,28,0,130,0
4793,2,2.5,1,59,0,155,0
4794,4,1.5,3,29,0,146,0
4795,2,1.3,1,39,0,101,0
4796,4,1.3,3,42,0,0,0
4797,4,1.0,1,24,0,0,0
4798,3,0.3,3,62,0,0,0
4799,4,0.3,1,33,0,142,0
4800,1,2.5,1,73,0,135,0
4801,2,0.0,1,88,0,121,0
4802,3,2.8,1,58,0,0,0
4804,1,2.8,2,40,0,0,0
4805,1,4.3,1,160,0,249,0
4807,1,2.0,1,53,0,0,0
4809,3,0.6,2,32,0,0,0
4810,2,0.3,1,11,0,96,0
4811,2,3.0,3,123,0,0,1
4812,4,2.2,3,184,0,612,1
4813,3,0.7,2,60,0,142,0
4814,3,2.2,3,41,0,0,0
4815,2,1.4,1,99,0,0,0
4816,3,3.0,2,83,0,0,0
4819,3,0.9,1,41,0,179,0
4820,1,0.3,3,44,1,0,0
4821,1,0.1,1,62,0,0,0
4823,2,4.2,3,115,1,0,1
4824,3,1.0,1,25,0,0,0
4825,2,1.6,1,84,0,0,0
4826,2,0.0,3,81,0,225,0
4827,1,4.3,1,181,0,230,0
4829,1,0.5,3,11,0,80,0
4830,4,2.1,3,60,0,217,0
4831,1,2.1,3,42,0,144,0
4833,1,0.6,1,109,0,0,0
4834,1,0.3,1,70,0,217,0
4835,2,0.4,1,25,0,113,0
4836,3,1.4,3,72,0,218,0
4837,2,0.0,1,183,0,0,0
4838,4,2.5,1,44,0,0,0
4839,4,0.2,1,52,0,0,0
4840,4,0.4,2,18,0,0,0
4841,4,0.4,1,40,0,135,0
4842,3,4.6,2,174,0,590,1
4844,2,2.5,1,81,0,313,0
4846,3,4.8,2,135,0,0,1
4847,2,2.4,2,65,0,260,0
4848,2,0.5,1,145,0,119,0
4849,2,1.0,3,65,0,0,0
4850,1,2.9,1,119,0,0,0
4851,2,0.3,1,124,0,0,0
4854,1,4.7,1,105,0,0,0
4855,2,2.7,1,130,0,0,0
4856,4,1.3,3,80,0,0,0
4857,1,0.8,2,115,0,0,0
4858,2,0.8,3,62,0,0,0
4859,1,7.0,3,165,0,541,1
4860,3,0.6,2,34,0,128,0
4861,1,0.4,3,18,0,121,0
4862,1,0.3,1,44,0,0,0
4863,1,0.8,2,25,0,142,0
4864,2,2.2,3,52,0,0,0
4865,4,1.4,2,133,0,342,1
4866,2,3.2,1,71,0,0,0
4868,2,3.2,3,62,0,118,0
4870,2,2.0,2,28,0,0,0
4871,4,1.9,1,53,0,187,0
4872,3,0.7,2,69,0,0,0
4873,2,6.0,1,165,0,0,0
4875,3,1.5,1,54,0,0,0
4876,1,1.5,3,142,0,0,1
4877,4,0.1,3,53,0,0,0
4879,4,1.7,1,43,0,98,0
4880,3,2.67,1,79,0,0,0
4881,2,0.2,3,24,0,140,0
4882,3,2.33,1,73,1,0,0
4883,3,4.1,3,129,1,0,1
4884,3,2.2,3,50,0,0,0
4885,2,0.8,1,28,0,0,0
4886,4,1.8,3,64,0,0,0
4887,3,0.9,3,49,1,0,0
4888,1,5.4,1,121,0,158,0
4889,3,2.0,3,58,0,0,0
4891,4,0.9,1,61,1,0,0
4892,1,0.3,3,35,0,120,0
4893,3,2.0,3,39,1,0,0
4894,1,1.4,3,74,0,0,0
4895,2,2.8,1,201,0,0,0
4897,1,2.4,1,44,0,0,0
4898,1,1.4,3,19,0,96,0
4899,4,1.3,3,85,0,299,0
4901,3,1.1,2,54,0,0,0
4903,2,0.1,2,18,0,119,0
4904,1,3.8,1,88,0,243,0
4905,3,0.5,1,19,0,89,0
4906,1,2.2,3,49,0,128,0
4907,3,0.6,2,101,0,0,0
4908,2,6.1,1,138,0,0,0
4909,2,0.1,2,25,0,0,0
4910,1,0.0,1,120,0,0,0
4912,1,1.3,2,28,0,94,0
4913,1,2.9,3,110,0,0,0
4914,1,2.0,1,94,0,0,0
4915,1,1.3,2,48,0,0,0
4916,2,0.6,1,123,0,0,0
4917,4,1.2,2,33,0,82,0
4918,2,0.7,2,42,0,110,0
4919,3,3.0,1,68,0,0,0
