,Experience,Income,CCAvg,Education,Mortgage,target
2861,9,53,1.2,1,0,0
2862,23,130,1.4,1,0,0
2863,15,28,1.4,3,118,0
2864,19,25,0.1,3,102,0
2865,8,28,0.9,1,0,0
2866,10,33,1.7,1,87,0
2867,20,69,0.8,3,184,0
2868,6,120,5.4,1,301,1
2869,38,99,1.7,2,0,0
2870,27,120,3.0,2,431,1
2871,15,159,5.5,3,0,1
2872,2,70,0.3,3,0,0
2873,27,38,1.0,3,164,0
2874,8,122,0.0,1,0,0
2875,27,28,1.7,2,0,0
2876,14,18,1.5,3,0,0
2877,34,21,1.3,2,0,0
2878,18,122,7.0,1,0,0
2879,7,55,2.0,2,0,0
2880,4,30,1.0,1,0,0
2881,43,105,1.7,2,0,0
2882,16,65,0.5,3,256,0
2883,9,85,1.8,1,0,0
2884,3,123,0.8,1,146,0
2885,15,84,3.7,3,0,0
2886,40,83,0.1,2,247,0
2887,39,44,0.5,3,0,0
2888,28,93,4.9,1,133,0
2889,33,71,2.3,3,150,0
2890,27,12,1.0,1,0,0
2891,26,19,0.9,3,0,0
2892,35,8,0.1,1,0,0
2893,11,8,0.2,3,81,0
2894,34,64,1.7,3,236,0
2895,22,73,0.8,3,117,0
2896,5,11,0.4,2,76,0
2897,9,61,2.6,2,0,0
2898,23,75,2.6,2,0,0
2899,4,80,1.8,2,0,0
2900,6,99,4.5,3,249,0
2901,34,53,1.67,3,0,0
2902,9,191,4.8,3,0,1
2903,28,179,4.2,3,0,1
2904,13,41,1.7,1,0,0
2905,2,71,1.75,3,108,0
2906,24,12,1.0,1,89,0
2907,1,20,0.4,1,99,0
2908,8,65,1.2,1,268,0
2909,12,40,0.6,3,0,0
2910,40,59,2.4,1,0,0
2911,28,85,4.9,1,0,0
2912,11,14,1.0,1,0,0
2913,11,160,5.7,3,0,1
2914,29,21,0.7,3,0,0
2915,3,113,0.2,1,0,0
2916,22,71,1.7,1,0,0
2917,22,11,0.0,1,78,0
2918,34,88,1.6,1,0,0
2919,16,89,0.8,1,155,0
2920,5,41,1.7,2,0,0
2921,22,28,1.4,3,75,0
2922,-2,51,0.3,3,0,0
2923,6,11,0.67,3,0,0
2924,8,21,0.67,3,0,0
2925,35,88,1.6,1,278,0
2926,-1,39,1.7,2,0,0
2927,27,35,0.2,2,0,0
2928,13,129,4.1,3,0,1
2929,7,29,0.6,3,127,0
2930,1,74,1.8,2,112,0
2931,38,32,0.3,1,0,0
2932,17,65,2.1,3,0,0
2933,37,9,0.3,3,0,0
2934,38,110,1.8,2,109,0
2935,21,24,0.9,3,0,0
2936,21,61,0.7,1,0,0
2937,5,22,0.6,3,0,0
2938,11,9,0.3,2,99,0
2939,17,14,1.0,1,0,0
2940,25,80,4.9,1,0,0
2941,31,62,1.8,3,0,0
2942,7,98,4.2,1,171,1
2943,38,58,1.2,2,228,0
2944,18,89,0.1,2,307,0
2945,23,25,0.5,2,0,0
2946,22,80,2.4,2,0,0
2947,28,43,1.1,2,0,0
2948,12,72,0.7,3,0,0
2949,2,30,1.5,2,112,0
2950,5,31,1.8,2,0,0
2951,38,32,1.5,2,0,0
2952,35,99,4.8,3,255,1
2953,8,44,1.8,2,192,0
2954,11,64,0.9,2,0,0
2955,37,33,0.1,3,0,0
2956,42,21,0.1,3,0,0
2957,30,140,0.5,1,292,1
2958,18,103,1.0,1,180,0
2959,7,49,2.2,2,0,0
2960,0,71,0.2,1,78,0
2961,19,60,2.1,3,0,0
2962,20,199,6.67,1,0,0
2963,37,20,0.4,1,76,0
2964,7,139,4.0,3,106,1
2965,35,80,2.8,1,0,0
2966,23,168,2.8,1,308,0
2967,41,18,0.5,1,0,0
2968,28,20,0.1,2,0,0
2969,32,113,3.8,2,119,1
2970,1,35,1.7,2,119,0
2971,3,11,0.5,3,0,0
2972,3,54,1.8,3,0,0
2973,29,39,0.2,1,0,0
2974,6,191,4.4,2,0,1
2975,14,54,0.7,1,0,0
2976,1,8,0.9,3,0,0
2977,41,73,2.4,1,0,0
2978,27,12,0.5,2,78,0
2979,16,50,1.7,1,174,0
2980,29,81,4.9,1,209,0
2981,24,25,0.4,3,0,0
2982,28,64,1.0,3,211,0
2983,8,11,0.3,1,0,0
2984,39,101,3.4,2,0,0
2985,18,65,2.2,3,0,0
2986,34,31,1.0,3,0,0
2987,26,28,0.2,2,0,0
2988,13,191,3.0,1,0,0
2989,8,39,2.3,1,0,0
2990,24,68,0.2,2,163,0
2991,29,25,0.4,1,0,0
2992,33,28,1.2,3,98,0
2993,40,114,3.4,2,0,0
2994,23,43,1.9,3,0,0
2995,32,79,2.67,1,0,0
2996,6,18,0.9,3,0,0
2997,17,63,2.2,3,0,0
2998,32,21,0.3,3,117,0
2999,34,114,4.2,2,0,1
3000,5,160,4.3,1,385,0
3001,24,29,0.1,1,0,0
3002,4,81,0.2,1,0,0
3003,12,29,2.0,3,0,0
3004,11,64,2.1,3,0,0
3005,13,80,1.8,1,0,0
3006,26,180,1.7,1,550,0
3007,29,61,1.4,3,0,0
3008,24,39,1.4,3,0,0
3009,11,34,1.5,2,0,0
3010,27,184,8.1,1,0,0
3011,34,64,0.8,2,248,0
3012,3,118,3.3,2,0,1
3013,28,31,0.4,3,0,0
3014,20,62,0.8,3,172,0
3015,40,21,0.1,3,0,0
3016,14,69,2.1,1,106,0
3017,18,115,0.3,1,0,0
3018,24,69,1.4,3,132,0
3019,32,15,0.1,2,0,0
3020,22,149,5.5,2,0,1
3021,25,60,2.6,1,97,0
3022,6,42,0.2,3,100,0
3023,7,129,5.2,2,0,1
3024,28,41,0.6,3,193,0
3025,35,50,1.4,3,112,0
3026,31,81,2.67,1,0,0
3027,10,33,1.2,2,82,0
3028,21,159,1.9,3,315,1
3029,8,104,3.7,1,0,1
3030,14,89,0.4,1,0,0
3031,8,79,2.5,1,0,0
3032,36,54,2.3,3,0,0
3033,16,98,4.0,3,0,0
3034,3,39,2.1,3,0,0
3035,21,15,0.6,3,77,0
3036,28,44,0.9,2,107,0
3037,26,91,3.0,3,0,0
3038,11,43,1.2,2,0,0
3039,31,32,1.4,1,0,0
3040,5,98,1.8,3,129,0
3041,26,113,1.3,3,161,0
3042,19,93,2.6,3,0,0
3043,21,40,1.9,3,122,0
3044,-1,48,0.3,3,0,0
3045,18,171,8.0,1,0,0
3046,14,15,0.3,2,92,0
3047,33,35,0.2,1,171,0
3048,25,32,0.7,2,0,0
3049,41,45,0.1,3,0,0
3050,20,61,0.4,3,0,0
3051,13,9,0.3,2,0,0
3052,26,114,2.4,2,0,0
3053,11,39,1.7,1,0,0
3054,38,22,0.1,3,90,0
3055,17,48,0.6,3,215,0
3056,21,44,0.6,2,0,0
3057,8,119,5.0,3,0,1
3058,37,122,6.0,1,0,0
3059,19,8,0.1,3,0,0
3060,15,173,6.6,1,0,1
3061,9,105,1.2,3,0,0
3062,23,125,7.3,1,0,0
3063,9,40,1.0,2,0,0
3064,30,31,1.5,3,0,0
3065,8,165,7.0,3,541,1
3066,33,93,0.7,2,0,0
3067,32,158,3.7,3,0,1
3068,10,61,2.1,3,0,0
3069,3,65,2.6,3,0,0
3070,27,145,2.9,1,345,0
3071,5,91,1.6,1,126,0
3072,20,72,0.3,3,0,0
3073,36,44,2.1,1,0,0
3074,35,154,6.9,1,0,0
3075,9,50,2.4,2,0,0
3076,10,78,4.5,3,204,0
3077,30,113,2.7,1,352,0
3078,34,83,3.4,3,0,1
3079,24,20,1.0,1,0,0
3080,27,23,0.4,3,0,0
3081,14,161,4.1,1,509,0
3082,34,30,0.4,2,0,0
3083,7,143,2.9,3,0,1
3084,24,161,3.4,1,212,1
3085,29,33,0.4,3,0,0
3086,1,61,2.2,1,119,0
3087,18,54,2.2,2,0,0
3088,12,100,1.2,3,341,0
3089,21,82,2.1,1,0,0
3090,21,79,1.1,1,185,0
3091,9,41,1.0,1,0,0
3092,35,180,6.5,2,0,1
3093,22,58,3.6,3,0,0
3094,36,119,5.4,2,0,1
3095,28,155,1.0,1,256,0
3096,16,49,0.5,3,0,0
3097,18,85,1.9,3,110,0
3098,28,41,1.9,2,0,0
3099,20,103,4.8,3,0,1
3100,11,164,7.8,1,0,0
3101,5,74,2.2,1,0,0
3102,31,40,1.4,3,137,0
3103,9,71,1.3,1,0,0
3104,15,108,5.2,1,0,0
3105,4,112,1.6,2,0,1
3106,16,120,3.9,1,0,0
3107,14,78,5.2,1,0,0
3108,39,41,1.1,1,0,0
3109,16,28,1.5,3,91,0
3110,18,42,1.7,1,0,0
3111,29,30,0.7,2,0,0
3112,30,50,2.1,3,0,0
3113,36,148,7.0,2,0,1
3114,7,61,2.3,1,205,0
3115,36,38,0.9,3,82,0
3116,0,85,1.6,3,0,0
3117,5,72,1.8,2,242,0
3118,40,34,1.1,3,119,0
3119,16,111,1.2,3,251,1
3120,30,133,5.0,2,0,1
3121,1,39,0.6,2,0,0
3122,28,41,0.6,3,0,0
3123,17,25,1.0,2,0,0
3124,20,55,0.3,1,0,0
3125,33,24,0.1,2,0,0
3126,31,65,1.7,1,109,0
3127,17,79,3.7,3,0,0
3128,28,30,0.2,2,0,0
3129,4,101,2.5,1,270,0
3130,2,112,1.8,3,0,0
3131,9,14,0.9,3,114,0
3132,32,55,2.5,1,0,0
3133,14,164,4.3,2,0,1
3134,14,42,0.3,1,106,0
3135,27,72,1.5,2,0,0
3136,15,95,0.1,1,240,0
3137,7,28,1.1,3,0,0
3138,40,18,0.3,3,0,0
3139,6,38,0.3,1,0,0
3140,13,58,2.1,1,169,0
3141,21,141,2.4,1,0,0
3142,23,161,7.9,3,310,1
3143,37,118,2.0,1,427,0
3144,34,35,0.2,1,0,0
3145,36,158,6.3,3,0,1
3146,28,183,8.2,3,467,1
3147,9,20,1.1,3,0,0
3148,28,140,2.9,1,0,0
3149,4,40,2.1,3,0,0
3150,4,43,1.8,2,0,0
3151,35,38,0.8,1,0,0
3152,21,205,8.8,1,181,0
3153,40,32,0.1,3,0,0
3154,0,155,7.2,1,0,0
3155,19,54,1.7,1,0,0
3156,10,85,2.1,3,0,0
3157,3,50,1.1,2,0,0
3158,32,23,0.3,3,0,0
3159,8,44,1.67,2,0,0
3160,33,62,2.67,1,240,0
3161,4,81,2.9,3,259,0
3162,9,180,8.9,3,0,1
3163,5,92,0.6,1,0,0
3164,26,194,1.7,1,0,0
3165,5,162,4.3,1,0,0
3166,0,42,1.3,3,153,0
3167,16,41,2.0,2,0,0
3168,11,53,2.8,1,0,0
3169,13,32,0.8,3,0,0
3170,3,134,3.1,1,0,0
3171,10,79,2.1,3,0,0
3172,32,49,2.5,2,0,0
3173,14,63,0.5,3,221,0
3174,2,34,1.3,3,0,0
3175,10,118,7.8,1,358,0
3176,20,113,3.3,1,0,0
3177,7,30,2.0,3,132,0
3178,5,13,0.5,3,0,0
3179,39,49,1.5,1,0,0
3180,27,45,1.6,2,82,0
3181,11,69,2.33,2,0,0
3182,31,25,0.1,2,0,0
3183,35,59,1.7,2,0,0
3184,25,95,4.5,3,275,0
3185,5,135,5.3,1,0,1
3186,39,24,0.3,3,0,0
3187,14,49,2.8,1,0,0
3188,30,24,0.4,3,88,0
3189,5,65,2.2,2,126,0
3190,14,18,0.2,3,0,0
3191,11,75,1.7,2,0,0
3192,11,30,1.7,1,0,0
3193,16,185,2.2,2,0,1
3194,8,78,0.1,2,0,0
3195,29,69,1.0,2,0,0
3196,30,90,1.9,2,0,0
3197,23,45,1.3,2,0,0
3198,30,39,1.9,2,0,0
3199,32,158,7.4,1,0,0
3200,42,32,1.1,3,0,0
3201,26,95,0.3,1,0,0
3202,2,195,6.33,1,0,0
3203,3,55,1.1,2,0,0
3204,12,93,5.2,1,267,0
3205,13,72,2.0,3,0,0
3206,19,60,0.4,3,250,0
3207,10,34,1.7,1,164,0
3208,6,28,1.0,1,0,0
3209,39,129,2.5,1,0,0
3210,5,78,2.6,2,0,0
3211,9,122,0.0,1,0,0
3212,23,35,0.4,2,118,0
3213,26,98,1.3,3,0,0
3214,14,40,2.5,3,0,0
3215,17,28,0.5,3,90,0
3216,16,138,3.5,1,0,0
3217,28,48,2.8,2,0,0
3218,28,19,0.8,1,106,0
3219,29,132,5.9,2,307,1
3220,35,55,1.67,3,89,0
3221,35,63,1.6,1,0,0
3222,35,80,1.7,3,0,0
3223,27,44,1.9,2,141,0
3224,10,53,2.6,2,0,0
3225,15,161,3.3,1,0,0
3226,23,19,0.5,2,104,0
3227,10,154,5.4,2,0,1
3228,2,30,1.0,3,111,0
3229,7,20,0.4,3,0,0
3230,36,10,1.0,1,0,0
3231,11,85,1.2,3,0,0
3232,22,42,2.7,2,0,0
3233,16,81,0.4,1,146,0
3234,11,65,2.8,1,240,0
3235,20,111,0.0,1,329,0
3236,13,71,0.1,1,162,0
3237,34,60,2.1,1,234,0
3238,27,59,0.8,3,0,0
3239,18,22,0.3,2,0,0
3240,19,28,0.3,1,87,0
3241,36,129,6.0,1,0,0
3242,42,39,1.9,2,0,0
3243,7,134,3.3,1,0,0
3244,19,83,3.6,3,0,1
3245,0,88,1.8,2,319,0
3246,32,34,2.0,2,0,0
3247,26,70,1.2,1,169,0
3248,25,92,1.9,2,100,0
3249,16,78,2.4,1,0,0
3250,19,74,1.9,1,0,0
3251,10,61,2.0,1,0,0
3252,13,75,2.6,2,0,0
3253,33,45,1.5,1,204,0
3254,13,88,1.4,2,0,0
3255,4,85,2.5,1,0,0
3256,24,79,0.3,1,120,0
3257,37,129,1.3,1,0,0
3258,11,181,1.4,1,0,1
3259,40,48,2.4,1,0,0
3260,20,111,5.3,2,0,1
3261,20,111,6.3,1,0,0
3262,9,48,2.5,3,105,0
3263,21,109,1.8,1,0,1
3264,15,11,1.0,1,0,0
3265,33,45,1.5,1,181,0
3266,18,29,0.5,3,0,0
3267,39,105,2.4,3,0,0
3268,14,30,0.8,3,86,0
3269,31,34,1.5,1,101,0
3270,18,143,1.7,1,0,0
3271,32,38,2.2,3,0,0
3272,15,158,4.7,2,0,1
3273,28,61,0.9,1,177,0
3274,35,59,2.8,2,0,0
3275,15,22,1.5,3,0,0
3276,30,141,0.5,1,0,0
3277,21,39,0.0,2,0,0
3278,10,21,0.7,2,0,0
3279,38,43,1.2,2,0,0
3280,23,19,1.0,1,0,0
3281,40,49,0.5,2,0,0
3282,28,9,0.2,1,0,0
3283,22,83,0.4,3,248,0
3284,35,75,2.3,3,0,0
3285,9,89,0.0,1,0,0
3286,32,59,3.7,1,134,0
3287,35,18,1.2,3,0,0
3288,10,75,0.7,3,0,0
3289,34,40,2.2,3,0,0
3290,25,68,1.5,2,117,0
3291,36,83,2.4,3,0,0
3292,11,14,0.1,2,113,0
3293,37,31,0.2,1,0,0
3294,17,73,0.4,1,0,0
3295,6,73,2.2,2,0,0
3296,39,73,2.4,1,185,0
3297,35,45,1.8,3,0,0
3298,13,83,1.7,2,0,0
3299,38,78,0.0,3,0,0
3300,26,80,0.8,1,0,0
3301,28,49,2.2,3,128,0
3302,3,120,0.8,1,170,0
3303,35,49,1.7,2,185,0
3304,10,33,0.9,1,0,0
3305,25,92,3.0,3,158,0
3306,37,45,0.8,1,0,0
3307,23,78,2.4,2,205,0
3308,15,54,0.5,3,0,0
3309,2,101,2.1,3,0,0
3310,5,40,2.0,2,0,0
3311,8,74,0.1,2,257,0
3312,35,60,2.8,2,0,0
3313,20,65,2.5,1,0,0
3314,25,84,1.3,3,0,0
3315,17,78,0.8,1,78,0
3316,11,82,1.7,2,0,0
3317,31,91,2.8,1,0,0
3318,1,49,1.6,1,0,0
3319,35,39,1.3,1,0,0
3320,16,52,2.2,3,0,0
3321,19,29,0.5,1,97,0
3322,37,39,0.7,3,0,0
3323,30,122,0.5,1,0,0
3324,8,71,1.8,3,0,0
3325,23,43,1.7,2,159,0
3326,38,42,0.7,3,137,0
3327,20,175,1.4,1,0,0
3328,2,48,0.7,2,0,0
3329,39,40,1.2,2,0,0
3330,23,45,0.3,1,0,0
3331,9,22,0.1,2,0,0
3332,20,119,7.5,1,239,0
3333,14,129,5.9,3,0,1
3334,9,65,1.3,1,0,0
3335,6,175,6.7,1,0,0
3336,5,28,0.8,1,0,0
3337,23,38,2.1,3,0,0
3338,16,59,2.67,1,0,0
3339,37,132,4.4,2,0,1
3340,26,23,0.2,1,0,0
3341,18,50,1.9,3,0,0
3342,13,63,0.5,3,190,0
3343,38,132,2.9,1,0,0
3344,24,74,0.7,1,0,0
3345,3,115,1.9,1,200,0
3346,17,51,0.7,3,0,0
3347,26,42,0.6,3,0,0
3348,26,12,0.2,1,96,0
3349,36,61,2.8,1,0,0
3350,3,84,0.2,1,0,0
3351,27,58,1.8,3,91,0
3352,13,79,3.6,2,104,0
3353,31,25,0.9,2,111,0
3354,29,78,0.8,3,190,0
3355,36,51,1.5,1,0,0
3356,22,58,2.0,3,223,0
3357,17,91,5.2,1,0,0
3358,23,84,2.1,1,134,0
3359,16,12,1.0,1,91,0
3360,39,35,0.5,3,0,0
3361,28,23,0.4,1,0,0
3362,18,110,6.1,1,182,0
3363,16,114,3.4,1,300,0
3364,30,88,1.0,2,122,0
3365,6,179,4.9,1,142,1
3366,8,45,2.4,2,0,0
3367,21,42,1.9,3,0,0
3368,35,94,3.8,1,272,0
3369,0,19,0.1,2,121,0
3370,25,90,4.5,3,0,0
3371,31,25,0.2,1,0,0
3372,28,74,2.6,2,0,0
3373,36,63,2.5,3,0,0
3374,31,72,2.0,2,0,0
3375,13,39,0.8,3,0,0
3376,25,145,0.3,1,0,0
3377,27,122,2.4,1,330,0
3378,6,79,1.5,3,0,0
3379,34,40,2.5,3,166,0
3380,28,33,0.4,3,0,0
3381,23,71,1.4,3,0,0
3382,20,90,1.1,2,0,0
3383,26,179,2.9,3,0,1
3384,30,32,0.4,3,0,0
3385,16,23,0.3,2,118,0
3386,3,153,2.0,1,392,0
3387,34,41,2.5,2,0,0
3388,36,23,0.1,1,96,0
3389,9,58,2.5,1,0,0
3390,8,175,1.1,3,0,1
3391,19,32,0.6,2,0,0
3392,25,85,4.9,1,0,0
3393,17,85,3.7,3,0,0
3394,8,130,6.3,2,99,1
3395,18,83,0.5,3,0,0
3396,20,41,0.3,1,0,0
3397,16,19,0.4,2,0,0
3398,0,38,1.6,3,0,0
3399,4,73,3.3,1,0,1
3400,18,115,3.5,1,0,0
3401,8,82,2.7,2,251,0
3402,12,48,0.2,3,0,0
3403,30,61,2.5,1,193,0
3404,31,165,1.6,2,0,1
3405,14,74,1.4,2,0,0
3406,5,64,0.0,1,249,0
3407,6,72,2.6,2,0,0
3408,9,60,2.3,1,0,0
3409,10,23,0.2,3,0,0
3410,30,75,1.9,2,125,0
3411,16,104,1.0,3,0,0
3412,23,121,4.9,1,0,0
3413,3,71,1.8,3,236,0
3414,33,142,3.9,1,0,0
3415,21,61,0.7,1,0,0
3416,31,178,6.0,2,0,1
3417,20,91,2.6,3,0,0
3418,5,133,5.4,1,212,0
3419,3,193,4.0,2,0,1
3420,12,63,2.1,3,0,0
3421,13,29,0.4,2,155,0
3422,2,51,2.6,1,0,0
3423,12,62,0.1,2,145,0
3424,4,120,0.6,1,0,0
3425,7,149,6.0,1,0,0
3426,35,113,2.8,1,0,0
3427,22,19,0.1,3,106,0
3428,3,20,0.67,3,0,0
3429,8,44,1.0,2,192,0
3430,4,184,2.2,3,612,1
3431,17,63,3.2,1,0,0
3432,6,180,6.7,1,0,0
3433,7,123,2.9,2,0,1
3434,29,34,0.1,3,0,0
3435,38,134,4.0,2,0,1
3436,5,18,0.4,3,94,0
3437,36,12,0.6,2,0,0
3438,26,68,0.8,3,0,0
3439,7,41,2.0,2,0,0
3440,4,115,1.9,1,0,0
3441,19,125,2.4,1,0,0
3442,8,14,0.9,3,111,0
3443,36,21,0.3,3,0,0
3444,11,35,0.8,3,0,0
3445,4,51,0.2,1,172,0
3446,24,78,2.67,2,0,0
3447,23,45,2.0,3,132,0
3448,31,164,3.8,3,422,1
3449,1,41,1.8,3,147,0
3450,14,32,1.0,2,0,0
3451,19,91,1.7,2,0,0
3452,33,70,0.7,1,0,0
3453,28,85,1.2,1,0,0
3454,29,85,1.3,3,299,0
3455,35,88,1.6,1,0,0
3456,19,45,0.2,1,0,0
3457,15,90,1.1,2,0,0
3458,14,58,2.0,3,153,0
3459,37,138,2.8,2,0,1
3460,17,22,1.0,2,126,0
3461,22,19,0.4,3,0,0
3462,0,34,2.0,2,112,0
3463,26,182,1.4,2,0,1
3464,16,32,1.5,1,149,0
3465,18,60,2.2,3,115,0
3466,11,183,3.0,3,0,1
3467,21,38,0.6,2,0,0
3468,41,144,2.5,1,0,0
3469,32,32,0.8,1,79,0
3470,23,22,1.0,1,0,0
3471,6,41,0.9,1,179,0
3472,24,25,0.7,3,0,0
3473,15,24,0.8,3,0,0
3474,27,162,8.1,1,0,0
3475,32,44,2.2,3,0,0
3476,5,73,2.6,3,0,0
3477,16,44,0.3,3,0,0
3478,25,65,0.7,2,0,0
3479,16,98,1.8,2,98,0
3480,17,93,1.9,3,0,0
3481,11,68,0.0,1,126,0
3482,18,10,0.67,2,100,0
3483,3,74,2.6,3,0,0
3484,24,42,0.7,2,0,0
3485,3,69,0.3,3,0,0
3486,16,29,2.0,2,0,0
3487,30,101,1.7,2,0,0
3488,22,153,7.5,1,0,0
3489,32,41,0.2,1,81,0
3490,34,53,0.8,2,0,0
3491,34,38,2.2,3,0,0
3492,16,8,0.67,2,88,0
3493,27,81,2.6,3,0,0
3494,3,20,1.0,1,0,0
3495,35,43,0.9,3,0,0
3496,24,32,1.4,3,167,0
3497,18,131,3.4,1,0,0
3498,17,9,0.0,3,0,0
3499,2,130,4.4,1,192,1
3500,5,179,3.323085406454133,2,143,1
3501,21,156,5.067224897106524,1,417,1
3502,10,154,4.795539159756721,2,0,1
3503,35,99,4.619295533185433,3,262,1
3504,15,127,2.858651409348074,2,439,1
3505,35,142,4.781461091446456,3,0,1
3506,29,165,6.076884377255672,2,299,1
3507,2,182,3.8098879188583217,2,0,1
3508,21,124,3.7118810015273205,2,0,1
3509,33,170,2.1479987183413307,2,0,1
3510,33,178,8.403579651925066,2,0,1
3511,29,115,2.1287681901057494,1,351,1
3512,29,194,5.567058275355585,2,591,1
3513,24,156,6.383310054348253,2,306,1
3514,21,99,3.960886881113881,2,361,1
3515,31,133,3.4263845203127508,2,0,1
3516,36,169,6.394186340033119,3,104,1
3517,36,163,5.342163587680728,3,0,1
3518,13,129,5.345850594922212,3,0,1
3519,22,149,5.2716030383262265,2,0,1
3520,23,157,4.067836395330948,2,410,1
3521,17,143,3.4412048992289037,2,209,1
3522,32,124,0.31416823109760794,2,0,1
3523,8,186,2.354700636191333,2,612,1
3524,8,141,4.4395801242506945,3,0,1
3525,15,139,1.9896017137911595,2,0,1
3526,3,147,4.090308949329472,1,0,1
3527,14,74,3.4453468082646945,1,0,1
3528,6,192,6.103128504484929,2,0,1
3529,26,170,3.0796096644123256,1,427,1
3530,10,182,2.537577004503387,3,279,1
3531,20,170,5.610455386484457,3,162,1
3532,6,115,3.9386987659665804,2,0,1
3533,24,173,5.591265980869948,3,169,1
3534,30,187,7.21367987106642,2,347,1
3535,22,158,2.1556994025562797,2,263,1
3536,28,108,0.8727411960651748,1,369,1
3537,23,163,1.7311176713485728,1,400,1
3538,29,133,4.9311038317082545,2,0,1
3539,20,101,4.631068632641354,2,81,1
3540,25,152,5.1796911302732225,3,0,1
3541,19,83,3.5573006886205674,2,0,1
3542,35,120,3.8375616110113793,2,119,1
3543,36,165,5.606272467277063,1,0,1
3544,16,197,8.243277972192043,2,0,1
3545,27,172,2.7208753028433157,1,427,1
3546,15,141,5.741476833068033,1,0,1
3547,0,194,6.218964308370088,3,0,1
3548,14,128,5.801111113473681,2,0,1
3549,22,188,0.5208020029743108,2,305,1
3550,14,179,7.199964404723907,2,585,1
3551,13,189,0.5606155310884371,3,215,1
3552,35,141,1.20583006281823,1,0,1
3553,30,130,3.891659393491718,1,0,1
3554,37,97,3.7981925518539548,1,0,1
3555,6,122,3.1517769456583236,2,0,1
3556,22,162,1.448624878979379,1,400,1
3557,13,126,5.78289734321992,2,0,1
3558,1,60,3.0,1,132,1
3559,7,119,4.972990454067968,2,0,1
3560,6,135,4.352208122030594,1,0,1
3561,3,106,2.7253863540907797,2,0,1
3562,34,181,5.4,3,165,1
3563,23,176,4.7455305664536205,2,589,1
3564,31,130,1.9291986125187046,1,343,1
3565,31,120,4.70544005806196,3,194,1
3566,5,184,3.595685863095943,2,0,1
3567,6,134,3.7415206241222294,2,0,1
3568,8,182,7.106298600815503,1,0,1
3569,1,194,6.3244509549301755,3,0,1
3570,36,179,5.623573853747841,2,0,1
3571,2,172,6.711223885205626,2,0,1
3572,26,84,3.3241467526112936,1,0,1
3573,8,189,4.044856686008925,3,0,1
3574,2,193,5.939718512165802,3,0,1
3575,28,140,0.504218867270011,3,0,1
3576,25,90,4.253958036143428,1,0,1
3577,34,99,4.64578826957523,3,254,1
3578,35,171,6.136856136069966,2,93,1
3579,29,140,0.8316370812328486,1,292,1
3580,20,106,2.8221075698615556,1,0,1
3581,23,176,4.759634842881056,2,589,1
3582,14,158,4.656652784998126,2,0,1
3583,23,136,2.5335103867938877,2,0,1
3584,11,181,1.4264943470875804,1,0,1
3585,31,130,2.592741599041109,3,0,1
3586,33,127,1.8494818314527515,3,0,1
3587,35,137,0.43634521324408837,2,0,1
3588,8,163,7.302902723389281,3,0,1
3589,30,145,5.773314986209917,2,0,1
3590,30,118,4.558352276872916,2,0,1
3591,7,121,3.77924453924763,2,0,1
3592,11,165,4.434720293210575,2,273,1
3593,21,78,3.465423623182808,1,0,1
3594,32,130,6.021632359094776,2,441,1
3595,12,182,5.391096474636064,3,0,1
3596,20,114,4.2040253400733105,2,0,1
3597,18,112,4.89861357481946,2,0,1
3598,21,79,3.455670725435527,1,0,1
3599,6,118,2.846267328108488,2,0,1
3600,6,134,3.454147238829489,2,0,1
3601,12,123,4.530995301574908,2,0,1
3602,21,178,6.649701384089813,2,423,1
3603,25,114,1.8050119429238827,3,0,1
3604,6,183,4.89652211980576,3,599,1
3605,14,177,1.0312555698928685,2,230,1
3606,9,142,1.4125607513451726,3,0,1
3607,31,150,6.716645479294174,2,349,1
3608,21,114,2.7870527865206403,2,0,1
3609,19,99,3.327949720338684,3,355,1
3610,24,182,3.244904996805263,1,576,1
3611,22,149,5.692137343564621,1,0,1
3612,13,140,6.1260401937556646,1,0,1
3613,25,138,1.3488061652862342,2,0,1
3614,12,113,1.7118193062333562,2,0,1
3615,29,111,1.7481121448053065,2,0,1
3616,29,191,5.83239587303502,2,587,1
3617,36,141,0.9982486918900411,1,0,1
3618,7,135,3.8243878412735097,2,0,1
3619,5,114,3.9606226282127315,2,0,1
3620,11,164,4.168138902028843,2,273,1
3621,22,111,5.076924349490168,2,85,1
3622,32,98,3.9129097830570094,3,0,1
3623,17,111,5.1915659031248165,2,0,1
3624,6,183,7.844819427117052,1,0,1
3625,31,154,7.372625264006485,2,350,1
3626,9,183,4.408578790514943,2,0,1
3627,19,123,1.646375604057317,1,0,1
3628,17,107,4.816917546407403,2,85,1
3629,7,131,3.812402047709665,2,209,1
3630,34,90,3.626042977555076,1,0,1
3631,15,155,0.2039144558799646,2,0,1
3632,8,187,2.909026027246276,3,0,1
3633,35,106,3.818357627522125,2,302,1
3634,8,143,1.7841412030740078,3,0,1
3635,20,145,2.2568481649924736,1,311,1
3636,34,151,2.251752071140901,2,0,1
3637,5,133,1.7106023705127824,2,426,1
3638,32,149,2.2372587115471703,3,366,1
3639,28,142,3.06834767866811,1,292,1
3640,31,120,2.063154844517587,2,0,1
3641,30,119,4.81122952698455,3,196,1
3642,18,127,4.186710899937283,3,128,1
3643,32,186,7.488110795839481,2,351,1
3644,8,184,5.804258797725195,1,0,1
